id,text,rating,date,source,app,cleaned_text,word_count,language
9356eab5-f2d0-462b-a3f1-b4c69d9a3fcc,"why i cant add maxis/hotlink in the payment method?? it kept saying ""error [OG_FGE_23]??",1.0,2026-01-02 19:49:02,play_store,Hotlink,"why i cant add maxis/hotlink in the payment method?? it kept saying ""error [OG_FGE_23]??",14,en
c27fed4d-8173-4dc3-97d7-d6d2f3db2b6f,Why is there no more the 160gb for RM30 now? Its RM34 for only 100gb. 😒🙄,3.0,2026-01-02 14:54:20,play_store,Hotlink,Why is there no more the 160gb for RM30 now? Its RM34 for only 100gb. 😒🙄,16,en
5ad501a2-d9bd-46ce-9746-f39150d5b6f0,"line tak kuat..sikit"" tak kuat line..korang jgn beli sim maxis nnti menyesal..apela punya line..dahla mahal line pun mcm apa ja",1.0,2026-01-02 14:45:31,play_store,Hotlink,"line tak kuat..sikit"" tak kuat line..korang jgn beli sim maxis nnti menyesal..apela punya line..dahla mahal line pun mcm apa ja",20,id
215c1c0b-d392-4763-b1b6-1c49310d2ff7,very good apps..light and compact...user friendly..,5.0,2026-01-01 16:57:36,play_store,Hotlink,very good apps..light and compact..user friendly..,6,en
ff7729f2-ab45-43f5-a13f-bbb340876e92,"This has to be one of the worst apps on my phone. Updates don’t fix anything, and it still keeps crashing with unexpected errors. Did your technical team perform at least a sanity test before publishing this on the Google Play Store?",1.0,2026-01-01 09:41:35,play_store,Hotlink,"This has to be one of the worst apps on my phone. Updates don’t fix anything, and it still keeps crashing with unexpected errors. Did your technical team perform at least a sanity test before publishing this on the Google Play Store?",42,en
84f9ca74-7dcc-4812-921c-4ccac4d4c7e2,"bagi la option nak purchase internet passes directly. not thru topup credit. its like we're living in the 2000s, come on guys",3.0,2026-01-01 03:24:42,play_store,Hotlink,"bagi la option nak purchase internet passes directly. not thru topup credit. its like we're living in the 200s, come on guys",22,en
8e14e7a4-1837-4b0b-b2dc-bb80a29bccac,"Hi, currently right now I can't see anything inside that app besides the top up buttons below, what I'm seeing right now are just.. white layout, like there's completely nothing😭✌✌",4.0,2025-12-31 00:44:00,play_store,Hotlink,"Hi, currently right now I can't see anything inside that app besides the top up buttons below, what I'm seeing right now are just.. white layout, like there's completely nothing😭✌✌",30,en
0572ca5e-2eee-4ba1-bb41-2f8799caca0d,"it is becoming worsen for browsing, slowly and instability to use, boring boring, so slow and network connection is nonsense these days",1.0,2025-12-31 00:20:48,play_store,Hotlink,"it is becoming worsen for browsing, slowly and instability to use, boring boring, so slow and network connection is nonsense these days",22,en
58d22447-3150-4507-b0c2-5628ab1738a1,excuse me the only thing I can't accept is why my internet even slower in the village? the village is literally already 4 bar line if you have any problems please repair it I'm buying top up so expensive 🙏,1.0,2025-12-30 07:50:36,play_store,Hotlink,excuse me the only thing I can't accept is why my internet even slower in the village? the village is literally already 4 bar line if you have any problems please repair it I'm buying top up so expensive 🙏,40,en
9c1c988b-14e3-48f3-8bfe-f46be0f72c41,hotlink memang ada problem ehh membazirr je beli tau2 takde pun 😡,1.0,2025-12-30 07:35:52,play_store,Hotlink,hotlink memang ada problem ehh membazirr je beli tau2 takde pun 😡,12,id
e53731f9-5f4d-4391-9207-04c29d8e17eb,"multiple times it loads for too long. how do you expect us to top up the available credit and data? if network is the issue, why is it so difficult to fix the coverage?",1.0,2025-12-30 06:18:36,play_store,Hotlink,"multiple times it loads for too long. how do you expect us to top up the available credit and data? if network is the issue, why is it so difficult to fix the coverage?",34,en
e6650838-a378-4f16-a3a3-7704692836e6,The app always can't open when needed the most. Latest 29 Dec 2025 after reload and want to renew Internet and can't even open apps at all. Worse app ever,1.0,2025-12-29 10:05:19,play_store,Hotlink,The app always can't open when needed the most. Latest 29 Dec 2025 after reload and want to renew Internet and can't even open apps at all. Worse app ever,30,en
3a02475d-b7e6-48b3-8845-7ec7728dce67,This is not good. The app is empty when I turn it on.,1.0,2025-12-29 02:42:44,play_store,Hotlink,This is not good. The app is empty when I turn it on.,13,en
e784fd1b-0ca3-4d3f-b44e-41f6fe28c72b,Aku dah 2 kali free SPIN dapat kat iPhone tp tibe2 dia klua internat terputus.. OPSS.. KATANYA.. 😡😡😡,1.0,2025-12-29 01:48:04,play_store,Hotlink,Aku dah 2 kali free SPIN dapat kat iPhone tp tibe2 dia klua internat terputus.. OPSS.. KATANYA.. 😡😡,18,id
723c590a-4848-43fc-ab4c-57bb90faa222,unable to activate physical sim. crashes everytime,1.0,2025-12-28 12:29:10,play_store,Hotlink,unable to activate physical sim. crashes everytime,7,en
a337cb97-e285-4a09-aa96-2d45ebe43ca1,pls do something to fix this app lah. orang dah bayar mahal tapi line macam tu je.,2.0,2025-12-28 07:15:21,play_store,Hotlink,pls do something to fix this app lah. orang dah bayar mahal tapi line macam tu je.,17,id
8fc9b03a-1cf6-496f-b17e-b4fefbd2f752,"mahal, unlimited internet pon hmm mahal ke main fup 50, nk kata laju pon tk..",2.0,2025-12-28 02:47:27,play_store,Hotlink,"mahal, unlimited internet pon hmm mahal ke main fup 50, nk kata laju pon tk..",15,id
152ff4a6-90a1-4b1e-98c3-bb98b7057100,"always need to update, after that, it so hard to use, many button/tab can't be use, it's annoying for the user on old android version, but the good is, after the apps open, it show you the current balance,no need to open in other tabs...",2.0,2025-12-28 02:46:02,play_store,Hotlink,"always need to update, after that, it so hard to use, many button/tab can't be use, it's annoying for the user on old android version, but the good is, after the apps open, it show you the current balance,no need to open in other tabs..",45,en
f4ef68e7-696b-43f2-8389-62c09cd19cbf,"Well you know when we wanted free Internet somehow free Sunday pull give you free Internet but when we wanted free rm500 it's suddenly keep giving fnb vouchers,discounts...hmmm suspicious...",1.0,2025-12-27 20:51:31,play_store,Hotlink,"Well you know when we wanted free Internet somehow free Sunday pull give you free Internet but when we wanted free rm500 it's suddenly keep giving fnb vouchers,discounts..hmm suspicious..",29,en
0d58fd76-a3e3-4a64-94db-25f9d252eda2,banyak masalah betul lek NIH 😡,3.0,2025-12-27 16:27:59,play_store,Hotlink,banyak masalah betul lek NIH 😡,6,id
396e5931-2f2d-458a-8636-2acc1ec5063e,"Jual Data tapi setting speed limit, Apa Masalah taktau laa, Dapat duit banyak Upgrade,Bukan hire IT jaga customer guna berapa banyak.",1.0,2025-12-27 15:25:16,play_store,Hotlink,"Jual Data tapi setting speed limit, Apa Masalah taktau laa, Dapat duit banyak Upgrade,Bukan hire IT jaga customer guna berapa banyak.",21,id
e9decec9-f7ba-48ce-b28b-2536b0b23495,"don't download, don't buy anything",1.0,2025-12-27 06:29:16,play_store,Hotlink,"don't download, don't buy anything",5,en
410a7c9b-7eef-478d-b27b-ba7a9aa5e955,Bodo asyik lost connection je.. kawasan perumahan aku sikit2 susah nk dapat internet mcm bodo👎,1.0,2025-12-26 15:13:44,play_store,Hotlink,Bodo asyik lost connection je.. kawasan perumahan aku sikit2 susah nk dapat internet mcm bodo👎,15,id
534352b4-c112-4fea-b556-bc0945fc6943,"Things are tricky here, and bills cannot be by self-check. When registered, the staff told me one price, when the bills are out, they are always different. I'm not complaining the package, but there must be a clear notice before for consideration. What's more is staff call center is way too hard to contact, only get the auto messages which are useless and repetitive. Data roaming are auto activated, can't cancel or refund even it was by mistaken (with an insane high price). 🙃",1.0,2025-12-26 14:59:48,play_store,Hotlink,"Things are tricky here, and bills cannot be by self-check. When registered, the staff told me one price, when the bills are out, they are always different. I'm not complaining the package, but there must be a clear notice before for consideration. What's more is staff call center is way too hard to contact, only get the auto messages which are useless and repetitive. Data roaming are auto activated, can't cancel or refund even it was by mistaken (with an insane high price). 🙃",84,en
3eabbf2f-cbb0-441b-8331-8bfa74a723dd,why my hotlink mu is so bored?? but my friend got 30 days for 300gb but i just get 2 or 3 days not hermm,1.0,2025-12-26 05:02:35,play_store,Hotlink,why my hotlink mu is so bored?? but my friend got 30 days for 300gb but i just get 2 or 3 days not hermm,25,en
43e330b4-6ce0-4d78-89c3-d9f2f14b035c,during events double up prices duck yoy,1.0,2025-12-26 03:17:09,play_store,Hotlink,during events double up prices duck yoy,7,fr
814ef8a2-7fc9-4f29-8ca1-5484a633dad7,"fix your network range,back then it was still stable but nowadays it became slow and not consistent with the internet speed",1.0,2025-12-25 12:36:40,play_store,Hotlink,"fix your network range,back then it was still stable but nowadays it became slow and not consistent with the internet speed",21,en
47812b4c-7a6e-4fe9-a40d-69759c843c65,"sampah, nak register punya la susah, error manjang",1.0,2025-12-25 12:00:43,play_store,Hotlink,"sampah, nak register punya la susah, error manjang",8,id
04544fde-939d-4d21-9f82-49cd31229fdc,"Last Sunday I got a KFC voucher from the Menang Ahad event and went straight to one of the nearby KFC to get mine redeemed. Upon reaching the store, I found the voucher was nowhere to be seen in the app. I was frustrated and went home.",3.0,2025-12-25 08:48:41,play_store,Hotlink,"Last Sunday I got a KFC voucher from the Menang Ahad event and went straight to one of the nearby KFC to get mine redeemed. Upon reaching the store, I found the voucher was nowhere to be seen in the app. I was frustrated and went home.",47,en
c5a9e213-57b4-4366-9250-ba677e039604,internet slow dan itu tidak bagus,1.0,2025-12-24 16:10:18,play_store,Hotlink,internet slow dan itu tidak bagus,6,id
e88bdab7-9b0d-4d4e-9129-7af1634431f4,nk bukak apps asyik loading je. Tak byr kne sekat. Nk byr tp dipersusahkan,1.0,2025-12-24 15:12:50,play_store,Hotlink,nk bukak apps asyik loading je. Tak byr kne sekat. Nk byr tp dipersusahkan,14,id
ea3dc2aa-73a0-41cd-8579-203918f9a3df,"Setiap minggu kena update apps, teruk betul sampai nak buka apps pun jadi kosong semua.",1.0,2025-12-23 08:02:30,play_store,Hotlink,"Setiap minggu kena update apps, teruk betul sampai nak buka apps pun jadi kosong semua.",15,id
c9cb6c46-bce3-4e1c-802b-c581cb377653,your sim activation option on your app is not functioning as it should.,1.0,2025-12-23 06:45:37,play_store,Hotlink,your sim activation option on your app is not functioning as it should.,13,en
21b9d144-5939-4c8e-8b29-e7c9a9b2ad39,"useless, the internet is sucks. da bayar mahal ii pun mcm beli yg 3 ringgit punya.",1.0,2025-12-23 06:41:23,play_store,Hotlink,"useless, the internet is sucks. da bayar mahal ii pun mcm beli yg 3 ringgit punya.",16,id
a628c2e4-efb1-4798-b648-2d4da87a205e,"THE BEST PREPAID IN MALAYSIA!!! using it during my uni time as intl student in 2004-2007. now when travelling there now as a tourist, I still bought hotlink esim directly from the app.",5.0,2025-12-23 05:41:50,play_store,Hotlink,"THE BEST PREPAID IN MALAYSIA!! using it during my uni time as intl student in 2004-2007. now when travelling there now as a tourist, I still bought hotlink esim directly from the app.",33,en
3f0a79de-7543-47f9-b03e-2ff238d45069,i cant register new no...,1.0,2025-12-23 04:01:25,play_store,Hotlink,i cant register new no..,5,it
48dfaa39-d92c-46a2-97a6-5ab91114a77a,apps kentang. button tak function. dh install byk kali pun tak boleh.,1.0,2025-12-23 01:10:15,play_store,Hotlink,apps kentang. button tak function. dh install byk kali pun tak boleh.,12,id
090c1fbb-b473-4377-96c6-805a622317d2,"I cannot click the ""Activate my SIM"" button. I tried using WhatsApp and the web chatbot, both couldn't detect my number as being registered, so I called the call centre, they said their app is buggy and will be updated in 24 hours. Please do so. I need to use the SIM now.",1.0,2025-12-22 23:12:45,play_store,Hotlink,"I cannot click the ""Activate my SIM"" button. I tried using WhatsApp and the web chatbot, both couldn't detect my number as being registered, so I called the call centre, they said their app is buggy and will be updated in 24 hours. Please do so. I need to use the SIM now.",53,en
80e76685-f8ae-44e2-9176-a63fabd09e4d,"rm70, 300gb slow nk mmpos dri umobile gx38🤣🤣🤣 nyesal tuka network.",1.0,2025-12-22 15:05:54,play_store,Hotlink,"rm70, 300gb slow nk mmpos dri umobile gx38🤣🤣 nyesal tuka network.",11,af
c7bc0d49-4a6b-49c2-a929-893b5ffced3b,it's just sucks. it's always no internet eventho i already topup unlimited 5G,1.0,2025-12-22 14:55:27,play_store,Hotlink,it's just sucks. it's always no internet eventho i already topup unlimited 5G,13,en
4c94e002-1e13-4bf5-8ba6-9a91a5d7aede,"Tolong la pantau sikit area dekat Sarawak terutamanya kat sibu, kata high speed internet tapi ping tak stabil, this is what you call as high speed 5G internet ???",1.0,2025-12-22 13:32:17,play_store,Hotlink,"Tolong la pantau sikit area dekat Sarawak terutamanya kat sibu, kata high speed internet tapi ping tak stabil, this is what you call as high speed 5G internet ??",29,id
703e82a9-61be-4b1e-b727-1ca259297777,why I can't activate my simcard ?,3.0,2025-12-22 10:52:07,play_store,Hotlink,why I can't activate my simcard ?,7,en
c3d554be-f301-4f0a-bfd7-b1c28910417f,"Can't activate my sim card by myself. The app isn't working at all, tried on several different devices and yet it still didn't worked. You said the app got upgraded yet all I see is slow dumb app. Wasting my time with all the instructions on simcard activation yet I can't even pass through the 1st step due to the app's problem.",1.0,2025-12-22 10:18:51,play_store,Hotlink,"Can't activate my sim card by myself. The app isn't working at all, tried on several different devices and yet it still didn't worked. You said the app got upgraded yet all I see is slow dumb app. Wasting my time with all the instructions on simcard activation yet I can't even pass through the 1st step due to the app's problem.",62,en
216b6b04-e3d5-46c4-878f-95fc741d088c,Maxis apps is quite easy to use and got a good features.,5.0,2025-12-22 08:03:08,play_store,Hotlink,Maxis apps is quite easy to use and got a good features.,12,en
d53aeb2b-ad8c-40c7-ad96-9e5600708b1e,Developer team yang update apps ni 18 Dec lepas ni budak intern ke? Perasan ke tak apps tak boleh tekan utk daftar sim tu? Ke dah kena pecat? Banyak komen facing the same problem tapi tak fix juga.,1.0,2025-12-22 05:57:31,play_store,Hotlink,Developer team yang update apps ni 18 Dec lepas ni budak intern ke? Perasan ke tak apps tak boleh tekan utk daftar sim tu? Ke dah kena pecat? Banyak komen facing the same problem tapi tak fix juga.,38,id
